evento,divipola,municipio,departamento,fecha
EROSION COSTERA,88001,SAN ANDRES,SAN ANDRES,2019-11-28T00:00:00.000
TEMPORAL,63001,ARMENIA,QUINDIO,2019-11-29T00:00:00.000
TEMPORAL,63130,CALARCA,QUINDIO,2019-11-29T00:00:00.000
INUNDACION,63111,BUENAVISTA,QUINDIO,2019-11-29T00:00:00.000
MOVIMIENTO EN MASA,68081,BARRANCABERMEJA,SANTANDER,2019-11-29T00:00:00.000
INUNDACION,25295,GACHANCIPA,CUNDINAMARCA,2019-11-29T00:00:00.000
VENDAVAL,66383,LA CELIA,RISARALDA,2019-12-04T00:00:00.000
MOVIMIENTO EN MASA,52565,PROVIDENCIA,NARIÑO,2019-12-06T00:00:00.000
CRECIENTE SUBITA,52079,BARBACOAS,NARIÑO,2019-12-07T00:00:00.000
MOVIMIENTO EN MASA,52480,NARIÑO,NARIÑO,2019-12-07T00:00:00.000
VENDAVAL,73504,ORTEGA,TOLIMA,2019-12-07T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,54174,CHITAGA,NORTE DE SANTANDER,2019-12-07T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15322,GUATEQUE,BOYACA,2019-12-07T00:00:00.000
VENDAVAL,27077,BAJO BAUDO,CHOCO,2019-12-06T00:00:00.000
MOVIMIENTO EN MASA,52399,LA UNION,NARIÑO,2019-12-06T00:00:00.000
INUNDACION,54405,LOS PATIOS,NORTE DE SANTANDER,2019-12-08T00:00:00.000
INUNDACION,86,DEPARTAMENTO,PUTUMAYO,2019-12-07T00:00:00.000
VENDAVAL,41548,PITAL,HUILA,2019-12-05T00:00:00.000
MOVIMIENTO EN MASA,41799,TELLO,HUILA,2019-12-06T00:00:00.000
VENDAVAL,41801,TERUEL,HUILA,2019-12-07T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,5088,BELLO,ANTIOQUIA,2019-12-09T00:00:00.000
INUNDACION,27425,MEDIO ATRATO,CHOCO,2019-12-07T00:00:00.000
INUNDACION,27099,BOJAYA,CHOCO,2019-12-07T00:00:00.000
MOVIMIENTO EN MASA,27001,QUIBDO,CHOCO,2019-12-10T00:00:00.000
MOVIMIENTO EN MASA,66170,DOSQUEBRADAS,RISARALDA,2019-12-10T00:00:00.000
VENDAVAL,27077,BAJO BAUDO,CHOCO,2019-12-06T00:00:00.000
CRECIENTE SUBITA,41396,LA PLATA,HUILA,2019-12-09T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,23068,AYAPEL,CORDOBA,2019-12-11T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50683,SAN JUAN DE ARAMA,META,2019-12-11T00:00:00.000
EROSION,23162,CERETE,CORDOBA,2019-12-11T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50590,PUERTO RICO,META,2019-12-13T00:00:00.000
MOVIMIENTO EN MASA,19001,POPAYAN,CAUCA,2019-12-14T00:00:00.000
MOVIMIENTO EN MASA,52612,RICAURTE,NARIÑO,2019-12-14T00:00:00.000
MOVIMIENTO EN MASA,52699,SANTACRUZ,NARIÑO,2019-12-14T00:00:00.000
MOVIMIENTO EN MASA,52678,SAMANIEGO,NARIÑO,2019-12-14T00:00:00.000
MOVIMIENTO EN MASA,52378,LA CRUZ,NARIÑO,2019-12-14T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68077,BARBOSA,SANTANDER,2019-12-14T00:00:00.000
MOVIMIENTO EN MASA,17001,MANIZALES,CALDAS,2019-12-15T00:00:00.000
MOVIMIENTO EN MASA,52699,SANTACRUZ,NARIÑO,2019-12-18T00:00:00.000
MOVIMIENTO EN MASA,73411,LIBANO,TOLIMA,2019-12-15T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50590,PUERTO RICO,META,2019-12-15T00:00:00.000
MOVIMIENTO EN MASA,86001,MOCOA,PUTUMAYO,2019-12-17T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50590,PUERTO RICO,META,2019-12-17T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25200,COGUA,CUNDINAMARCA,2019-12-17T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,54003,ABREGO,NORTE DE SANTANDER,2019-12-17T00:00:00.000
MOVIMIENTO EN MASA,86001,MOCOA,PUTUMAYO,2019-12-18T00:00:00.000
INUNDACION,27615,RIOSUCIO,CHOCO,2019-12-07T00:00:00.000
MOVIMIENTO EN MASA,5001,MEDELLIN,ANTIOQUIA,2019-12-19T00:00:00.000
MOVIMIENTO EN MASA,86001,MOCOA,PUTUMAYO,2019-12-20T00:00:00.000
INUNDACION,86885,VILLAGARZON,PUTUMAYO,2019-12-20T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68147,CAPITANEJO,SANTANDER,2019-12-20T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25488,NILO,CUNDINAMARCA,2019-12-21T00:00:00.000
INUNDACION,27006,ACANDI,CHOCO,2019-12-22T00:00:00.000
CRECIENTE SUBITA,5091,BETANIA,ANTIOQUIA,2019-12-26T00:00:00.000
AVENIDA TORRENCIAL,73168,CHAPARRAL,TOLIMA,2019-12-26T00:00:00.000
CRECIENTE SUBITA,5101,CIUDAD BOLIVAR,ANTIOQUIA,2019-12-26T00:00:00.000
MOVIMIENTO EN MASA,63001,ARMENIA,QUINDIO,2019-12-27T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,5031,AMALFI,ANTIOQUIA,2019-12-20T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,5212,COPACABANA,ANTIOQUIA,2019-12-21T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,81794,TAME,ARAUCA,2019-12-19T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,81794,TAME,ARAUCA,2019-12-21T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,13683,SANTA ROSA,BOLIVAR,2019-12-26T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15664,SAN JOSE DE PARE,BOYACA,2019-12-16T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15531,PAUNA,BOYACA,2019-12-28T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73001,IBAGUE,TOLIMA,2019-12-28T00:00:00.000
MOVIMIENTO EN MASA,73124,CAJAMARCA,TOLIMA,2019-12-29T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15047,AQUITANIA,BOYACA,2019-12-28T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15204,COMBITA,BOYACA,2019-12-29T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73408,LERIDA,TOLIMA,2019-12-29T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73148,CARMEN DE APICALA,TOLIMA,2019-12-30T00:00:00.000
MOVIMIENTO EN MASA,66682,SANTA ROSA DE CABAL,RISARALDA,2020-01-01T00:00:00.000
MOVIMIENTO EN MASA,63470,MONTENEGRO,QUINDIO,2020-01-01T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15047,AQUITANIA,BOYACA,2020-01-02T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25297,GACHETA,CUNDINAMARCA,2020-01-02T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,20770,SAN MARTIN,CESAR,2020-01-02T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,20060,BOSCONIA,CESAR,2020-01-02T00:00:00.000
MOVIMIENTO EN MASA,76001,CALI,VALLE DEL CAUCA,2020-01-03T00:00:00.000
VENDAVAL,8436,MANATI,ATLANTICO,2020-01-03T00:00:00.000
MOVIMIENTO EN MASA,27001,QUIBDO,CHOCO,2020-01-04T00:00:00.000
MOVIMIENTO EN MASA,27001,QUIBDO,CHOCO,2020-01-04T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25785,TABIO,CUNDINAMARCA,2020-01-04T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25772,SUESCA,CUNDINAMARCA,2020-01-04T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25873,VILLAPINZON,CUNDINAMARCA,2020-01-04T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25181,CHOACHI,CUNDINAMARCA,2020-01-04T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25299,GAMA,CUNDINAMARCA,2020-01-05T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50350,LA MACARENA,META,2020-01-05T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50350,LA MACARENA,META,2020-01-05T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25151,CAQUEZA,CUNDINAMARCA,2020-01-06T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,5088,BELLO,ANTIOQUIA,2020-01-06T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,47551,PIVIJAY,MAGDALENA,2020-01-06T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50573,PUERTO LOPEZ,META,2020-01-06T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25841,UBAQUE,CUNDINAMARCA,2020-01-06T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25339,GUTIERREZ,CUNDINAMARCA,2020-01-06T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15646,SAMACA,BOYACA,2020-01-06T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73770,SUAREZ,TOLIMA,2020-01-07T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25596,QUIPILE,CUNDINAMARCA,2020-01-07T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25899,ZIPAQUIRA,CUNDINAMARCA,2020-01-07T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50573,PUERTO LOPEZ,META,2020-01-07T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50683,SAN JUAN DE ARAMA,META,2020-01-07T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15172,CHINAVITA,BOYACA,2020-01-07T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15822,TOTA,BOYACA,2020-01-07T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15537,PAZ DE RIO,BOYACA,2020-01-07T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15466,MONGUI,BOYACA,2020-01-07T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25178,CHIPAQUE,CUNDINAMARCA,2020-01-08T00:00:00.000
HELADA,19824,TOTORO,CAUCA,2020-01-08T00:00:00.000
HELADA,19693,SAN SEBASTIAN,CAUCA,2020-01-08T00:00:00.000
VENDAVAL,19533,PIAMONTE,CAUCA,2020-01-08T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73555,PLANADAS,TOLIMA,2020-01-08T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,86573,PUERTO LEGUIZAMO,PUTUMAYO,2020-01-08T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25339,GUTIERREZ,CUNDINAMARCA,2020-01-08T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50573,PUERTO LOPEZ,META,2020-01-08T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15322,GUATEQUE,BOYACA,2020-01-08T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15368,JERICO,BOYACA,2020-01-08T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,66170,DOSQUEBRADAS,RISARALDA,2020-01-08T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73449,MELGAR,TOLIMA,2020-01-08T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15368,JERICO,BOYACA,2020-01-08T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,5674,SAN VICENTE,ANTIOQUIA,2020-01-08T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15172,CHINAVITA,BOYACA,2020-01-08T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,5266,ENVIGADO,ANTIOQUIA,2020-01-08T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,20250,EL PASO,CESAR,2020-01-08T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25372,JUNIN,CUNDINAMARCA,2020-01-08T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25594,QUETAME,CUNDINAMARCA,2020-01-08T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25151,CAQUEZA,CUNDINAMARCA,2020-01-08T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15580,QUIPAMA,BOYACA,2020-01-09T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15835,TURMEQUE,BOYACA,2020-01-09T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50573,PUERTO LOPEZ,META,2020-01-09T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25339,GUTIERREZ,CUNDINAMARCA,2020-01-09T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,54174,CHITAGA,NORTE DE SANTANDER,2020-01-09T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25299,GAMA,CUNDINAMARCA,2020-01-09T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25799,TENJO,CUNDINAMARCA,2020-01-09T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25151,CAQUEZA,CUNDINAMARCA,2020-01-09T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25317,GUACHETA,CUNDINAMARCA,2020-01-09T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,11001,"BOGOTA, D.C.","BOGOTA, D.C.",2020-01-09T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25299,GAMA,CUNDINAMARCA,2020-01-09T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25279,FOMEQUE,CUNDINAMARCA,2020-01-10T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,5649,SAN CARLOS,ANTIOQUIA,2020-01-10T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,54820,TOLEDO,NORTE DE SANTANDER,2020-01-10T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,8560,PONEDERA,ATLANTICO,2020-01-10T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50590,PUERTO RICO,META,2020-01-10T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,54599,RAGONVALIA,NORTE DE SANTANDER,2020-01-10T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25181,CHOACHI,CUNDINAMARCA,2020-01-10T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25402,LA VEGA,CUNDINAMARCA,2020-01-10T00:00:00.000
SEQUIA,5051,ARBOLETES,ANTIOQUIA,2020-01-07T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,5030,AMAGA,ANTIOQUIA,2020-01-10T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73873,VILLARRICA,TOLIMA,2020-01-11T00:00:00.000
VENDAVAL,44001,RIOHACHA,LA GUAJIRA,2020-01-11T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15322,GUATEQUE,BOYACA,2020-01-06T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15325,GUAYATA,BOYACA,2020-01-10T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15599,RAMIRIQUI,BOYACA,2020-01-10T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15757,SOCHA,BOYACA,2020-01-10T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15837,TUTA,BOYACA,2020-01-09T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,23182,CHINU,CORDOBA,2020-01-11T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,17653,SALAMINA,CALDAS,2020-01-09T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,5129,CALDAS,ANTIOQUIA,2020-01-10T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25181,CHOACHI,CUNDINAMARCA,2020-01-11T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25599,APULO,CUNDINAMARCA,2020-01-11T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73678,SAN LUIS,TOLIMA,2020-01-11T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73408,LERIDA,TOLIMA,2020-01-11T00:00:00.000
HELADA,19693,SAN SEBASTIAN,CAUCA,2020-01-08T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,5310,GOMEZ PLATA,ANTIOQUIA,2020-01-11T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,23189,CIENAGA DE ORO,CORDOBA,2020-01-11T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,5088,BELLO,ANTIOQUIA,2020-01-11T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50251,EL CASTILLO,META,2020-01-09T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50251,EL CASTILLO,META,2020-01-08T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73520,PALOCABILDO,TOLIMA,2020-01-11T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73461,MURILLO,TOLIMA,2020-01-11T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,5001,MEDELLIN,ANTIOQUIA,2020-01-12T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50590,PUERTO RICO,META,2020-01-12T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73483,NATAGAIMA,TOLIMA,2020-01-12T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73861,VENADILLO,TOLIMA,2020-01-12T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,5376,LA CEJA,ANTIOQUIA,2020-01-12T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,5579,PUERTO BERRIO,ANTIOQUIA,2020-01-12T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73200,COELLO,TOLIMA,2020-01-12T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15516,PAIPA,BOYACA,2020-01-12T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25339,GUTIERREZ,CUNDINAMARCA,2020-01-12T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,20443,MANAURE,CESAR,2020-01-13T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,5088,BELLO,ANTIOQUIA,2020-01-13T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68444,MATANZA,SANTANDER,2020-01-12T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15183,CHITA,BOYACA,2020-01-12T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50573,PUERTO LOPEZ,META,2020-01-13T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25299,GAMA,CUNDINAMARCA,2020-01-12T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25372,JUNIN,CUNDINAMARCA,2020-01-13T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,20001,VALLEDUPAR,CESAR,2020-01-13T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25372,JUNIN,CUNDINAMARCA,2020-01-08T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,20001,VALLEDUPAR,CESAR,2020-01-13T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25594,QUETAME,CUNDINAMARCA,2020-01-14T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68780,SURATA,SANTANDER,2020-01-13T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,54128,CACHIRA,NORTE DE SANTANDER,2020-01-14T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,20770,SAN MARTIN,CESAR,2020-01-14T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25594,QUETAME,CUNDINAMARCA,2020-01-13T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,17001,MANIZALES,CALDAS,2020-01-14T00:00:00.000
MOVIMIENTO EN MASA,25053,ARBELAEZ,CUNDINAMARCA,2020-01-08T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68255,EL PLAYON,SANTANDER,2020-01-14T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15317,GUACAMAYAS,BOYACA,2020-01-14T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68615,RIONEGRO,SANTANDER,2020-01-14T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,41770,SUAZA,HUILA,2020-01-14T00:00:00.000
MOVIMIENTO EN MASA,19785,SUCRE,CAUCA,2020-01-01T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,19517,PAEZ,CAUCA,2020-01-11T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,19517,PAEZ,CAUCA,2020-01-12T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25899,ZIPAQUIRA,CUNDINAMARCA,2020-01-15T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68547,PIEDECUESTA,SANTANDER,2020-01-14T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25899,ZIPAQUIRA,CUNDINAMARCA,2020-01-14T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15516,PAIPA,BOYACA,2020-01-15T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25402,LA VEGA,CUNDINAMARCA,2020-01-15T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,19517,PAEZ,CAUCA,2020-01-15T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50124,CABUYARO,META,2020-01-15T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,20238,EL COPEY,CESAR,2020-01-15T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,19517,PAEZ,CAUCA,2020-01-12T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,19517,PAEZ,CAUCA,2020-01-13T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,19517,PAEZ,CAUCA,2020-01-14T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73624,ROVIRA,TOLIMA,2020-01-15T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,13657,SAN JUAN NEPOMUCENO,BOLIVAR,2020-01-15T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,81220,CRAVO NORTE,ARAUCA,2020-01-15T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15183,CHITA,BOYACA,2020-01-15T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73555,PLANADAS,TOLIMA,2020-01-15T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25743,SILVANIA,CUNDINAMARCA,2020-01-15T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25506,VENECIA,CUNDINAMARCA,2020-01-15T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15673,SAN MATEO,BOYACA,2020-01-15T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,41306,GIGANTE,HUILA,2020-01-02T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,41359,ISNOS,HUILA,2020-01-05T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,41615,RIVERA,HUILA,2020-01-15T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,41298,GARZON,HUILA,2020-01-15T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,41020,ALGECIRAS,HUILA,2020-01-15T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,5842,URAMITA,ANTIOQUIA,2020-01-15T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,20001,VALLEDUPAR,CESAR,2020-01-16T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,20001,VALLEDUPAR,CESAR,2020-01-16T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25899,ZIPAQUIRA,CUNDINAMARCA,2020-01-16T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25899,ZIPAQUIRA,CUNDINAMARCA,2020-01-16T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,52788,TANGUA,NARIÑO,2020-01-16T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,17042,ANSERMA,CALDAS,2020-01-15T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15097,BOAVITA,BOYACA,2020-01-16T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15248,EL ESPINO,BOYACA,2020-01-16T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68250,EL PEÑON,SANTANDER,2020-01-17T00:00:00.000
INUNDACION,70110,BUENAVISTA,SUCRE,2020-06-09T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,54109,BUCARASICA,NORTE DE SANTANDER,2020-01-17T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,54128,CACHIRA,NORTE DE SANTANDER,2020-01-17T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,20175,CHIMICHAGUA,CESAR,2020-01-17T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,20250,EL PASO,CESAR,2020-01-17T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,20001,VALLEDUPAR,CESAR,2020-01-17T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,20001,VALLEDUPAR,CESAR,2020-01-17T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68318,GUACA,SANTANDER,2020-01-17T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73319,GUAMO,TOLIMA,2020-01-17T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,5649,SAN CARLOS,ANTIOQUIA,2020-01-13T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,5604,REMEDIOS,ANTIOQUIA,2020-01-17T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,85230,OROCUE,CASANARE,2020-01-17T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,17653,SALAMINA,CALDAS,2020-01-17T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,81794,TAME,ARAUCA,2020-01-17T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,66170,DOSQUEBRADAS,RISARALDA,2020-01-17T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,5145,CARAMANTA,ANTIOQUIA,2020-01-17T00:00:00.000
VENDAVAL,5847,URRAO,ANTIOQUIA,2020-01-16T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,66318,GUATICA,RISARALDA,2020-01-14T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68432,MALAGA,SANTANDER,2020-01-17T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25307,GIRARDOT,CUNDINAMARCA,2020-01-18T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25843,UBATE,CUNDINAMARCA,2020-01-18T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,5001,MEDELLIN,ANTIOQUIA,2020-01-18T00:00:00.000
SEQUIA,73148,CARMEN DE APICALA,TOLIMA,2020-01-18T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73520,PALOCABILDO,TOLIMA,2020-01-18T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,17050,ARANZAZU,CALDAS,2020-01-17T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15774,SUSACON,BOYACA,2020-01-18T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68861,VELEZ,SANTANDER,2020-01-18T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,5237,DON MATIAS,ANTIOQUIA,2020-01-19T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,5040,ANORI,ANTIOQUIA,2020-01-09T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,8634,SABANAGRANDE,ATLANTICO,2020-01-10T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,86219,COLON,PUTUMAYO,2020-01-09T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,13657,SAN JUAN NEPOMUCENO,BOLIVAR,2020-01-13T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,20400,LA JAGUA DE IBIRICO,CESAR,2020-01-13T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15183,CHITA,BOYACA,2020-01-14T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,20400,LA JAGUA DE IBIRICO,CESAR,2020-01-14T00:00:00.000
